DEPTH,BS,CALI,CHR1,CHR2,CHRP,CHRS,DRHO,DT1R,DT2,DT2R,DT4P,DT4S,GR,HD1,HD2,HD3,NPOR,PEF,RHOB,SPR1,TENS,VPVS
2888.8944,311.1,309.5731,0.9772,0.9714,0.9268,0.8333,0.5618,505.3519,462.4567,488.184,256.599,484.828,76.918,315.1221,310.0174,306.3983,0.3378,4.5063,2560.532,36.0768,6826.0,1.8023
2889.0468,311.1,310.4893,0.9768,0.9716,0.941,0.7976,-5.3501,503.7658,461.8291,487.5215,273.6116,485.6235,77.6467,316.3984,310.2266,308.4385,0.3168,4.4842,2556.7554,37.2333,6786.0,1.6879
2889.1992,311.1,308.795,0.9758,0.9702,0.9573,0.8121,-10.7551,498.2675,460.1082,485.7049,272.2109,486.9902,79.426,316.3172,310.269,307.4438,0.3269,4.4248,2548.9241,35.5321,6836.0,1.6903
2889.3516,311.1,309.7461,0.9755,0.9696,0.9464,0.7817,-10.5235,497.729,460.1185,485.7157,269.3595,483.9023,79.7819,315.9439,311.308,308.9608,0.3232,4.4373,2558.3052,34.5893,6758.0,1.7082
2889.504,311.1,309.6482,0.9651,0.973,0.9298,0.7706,-6.9684,497.7466,459.3064,484.8584,266.4284,479.2157,80.8325,316.4041,311.9067,308.913,0.3207,4.1883,2553.8389,32.7131,6731.0,1.7239
2889.6564,311.1,310.847,0.9645,0.9735,0.9289,0.7609,-7.769,498.866,460.7852,486.4196,266.5486,480.1832,80.662,315.6909,310.2252,307.6511,0.3109,4.1821,2554.5654,31.7798,6780.0,1.7287
2889.8088,311.1,309.7776,0.9604,0.9679,0.9217,0.7681,-5.8613,494.7336,460.3455,485.9553,267.5003,481.1274,79.5944,316.6327,311.4502,307.2133,0.3378,3.9995,2540.894,30.7529,6663.0,1.7209
2889.9612,311.1,310.2733,0.9596,0.9632,0.923,0.7777,-4.0025,495.7719,466.4876,492.4391,267.4633,482.3771,76.7475,315.656,310.2749,308.1239,0.3387,4.0089,2540.5164,30.4325,6732.0,1.7441
2890.1136,311.1,310.3404,0.9599,0.964,0.9242,0.7798,-3.7181,495.6195,460.894,486.5344,271.3079,489.9634,77.2516,315.6312,311.2664,309.3546,0.3225,3.9612,2536.0986,30.1884,6780.0,1.6988
2890.266,311.1,309.2667,0.9727,0.9659,0.9399,0.7795,-9.7785,498.6736,460.7283,486.3595,265.8443,489.0523,80.8103,315.9419,308.8847,310.1801,0.3256,3.8899,2520.3286,31.4382,6740.0,1.7331
2890.4184,311.1,309.341,0.9711,0.9607,0.945,0.8034,-6.1497,494.7834,458.2735,483.7681,275.3102,496.6874,87.3344,316.707,309.0107,310.4413,0.3714,3.9966,2525.6426,31.8329,6826.0,1.6646
2890.5708,311.1,309.7528,0.9724,0.9616,0.9525,0.8287,-3.6018,487.0567,454.688,479.9831,276.0966,493.2586,87.8904,315.7827,310.0187,310.5719,0.3571,3.7605,2521.0903,45.5616,6774.0,1.6468
2890.7232,311.1,309.914,0.9724,0.9585,0.9585,0.7779,-2.7868,485.89,454.6617,479.9554,272.858,488.0254,81.9594,316.2242,309.6878,310.36,0.3251,3.6599,2517.762,42.7241,6677.0,1.6663
2890.8756,311.1,309.2443,0.9723,0.9618,0.9266,0.7342,-3.4069,485.2664,488.9055,518.2927,271.2035,478.2829,78.0449,316.8114,310.2749,310.3107,0.3282,3.5881,2502.459,40.1498,6727.0,1.8027
2891.028,311.1,310.8159,0.9725,0.9637,0.92,0.7412,-1.6392,486.1108,488.8365,518.2195,267.1619,469.8955,74.6123,317.5055,310.1915,309.4607,0.3644,3.8669,2496.8,37.5081,6670.0,1.8297
2891.1804,311.1,310.6552,0.9726,0.9656,0.9204,0.7559,-2.4185,485.9084,488.6222,517.9923,266.1845,467.8105,79.8316,316.5306,310.2749,309.7981,0.3323,4.0641,2486.1248,41.9815,6685.0,1.8357
2891.3328,311.1,310.5879,0.9718,0.9673,0.9474,0.8093,-7.213,524.2885,487.4866,516.7885,264.8748,467.6747,83.9834,318.1668,310.2252,309.5406,0.3175,3.9926,2474.4868,37.0156,6740.0,1.8404
2891.4852,311.1,310.836,0.9724,0.9677,0.9653,0.8035,-5.845,520.5921,488.1217,517.4618,263.5648,468.9733,82.6785,316.599,309.2177,308.7004,0.3072,3.6823,2466.7139,52.2203,6700.0,1.852
2891.6376,311.1,310.4097,0.9738,0.9686,0.9351,0.7694,-1.5721,492.3355,489.9947,519.4474,263.7149,468.7478,84.5542,317.9211,309.2711,308.0511,0.3233,3.6476,2479.3433,34.4116,6733.0,1.858
2891.79,311.1,310.766,0.9744,0.9691,0.9305,0.7765,1.5371,496.2968,490.5973,520.0861,263.0835,469.5636,83.368,317.8627,310.2252,307.6099,0.3655,3.606,2484.2356,47.6707,6707.0,1.8648
2891.9424,311.1,310.836,0.9612,0.9694,0.9134,0.7477,1.2317,529.6458,492.8842,522.5105,264.3535,471.796,86.9266,317.9269,309.8969,308.4756,0.3513,3.843,2492.657,41.2956,6653.0,1.8645
2892.0948,311.1,310.5285,0.963,0.9712,0.9234,0.729,2.2782,533.3669,493.4322,523.0915,265.3643,477.8344,76.7475,317.7948,309.6107,308.868,0.3063,3.8547,2477.9048,40.526,6696.0,1.8595
2892.2472,311.1,311.0444,0.964,0.9733,0.9095,0.7428,1.5826,532.2859,496.4635,526.305,268.3897,481.7898,75.3241,317.5812,310.543,308.6564,0.298,4.0342,2480.4944,48.8684,6677.0,1.8498
2892.3996,311.1,310.6019,0.9651,0.9688,0.9036,0.7994,-2.0952,519.6383,505.5128,535.8982,272.4586,485.55,74.9682,317.6043,308.62,308.7372,0.3433,3.9965,2476.4832,43.0251,6693.0,1.8554
2892.552,311.1,311.1725,0.9635,0.9678,0.9207,0.813,-2.2526,556.6282,513.414,543.8707,276.2488,497.1779,83.8129,317.8006,308.8805,307.6903,0.3365,3.8802,2503.0088,34.398,6744.0,1.8585
2892.7044,311.1,311.228,0.964,0.9715,0.9405,0.837,-0.3297,559.7266,518.7632,549.5374,280.0941,503.6749,84.1264,317.6685,309.0107,307.6903,0.3331,3.911,2515.8877,44.0258,6670.0,1.8521
2892.8568,311.1,311.5204,0.9661,0.9737,0.942,0.801,-1.6371,562.7969,523.743,554.8125,282.5,508.0917,84.9938,318.844,308.633,306.9868,0.3717,3.8744,2522.0303,49.4885,6731.0,1.854
2893.0092,311.1,310.8941,0.9632,0.9587,0.9534,0.8249,-2.6487,562.6436,525.4889,556.6619,282.6057,512.0617,89.1974,316.4941,309.9691,305.718,0.3487,3.9918,2514.4336,42.4352,6758.0,1.8594
2893.1616,311.1,311.228,0.9598,0.9567,0.958,0.839,0.2925,561.1741,526.5715,557.8087,282.2766,509.3764,87.9349,317.5013,309.918,305.8439,0.3212,3.7934,2510.5525,43.0837,6645.0,1.8654
2893.314,311.1,310.9441,0.9645,0.9591,0.954,0.8423,1.8094,561.8659,525.9406,557.1404,281.3378,510.4812,87.7792,317.6057,301.579,305.6382,0.3653,3.8045,2511.2791,39.4158,6765.0,1.8694
2893.4664,311.1,310.9441,0.962,0.9543,0.9587,0.8126,-0.0677,559.6907,520.2932,551.1581,280.3702,510.1484,84.5765,318.3933,310.1367,305.8997,0.3944,3.8709,2510.7209,40.3382,6768.0,1.8557
2893.6188,311.1,311.2182,0.9626,0.955,0.9487,0.8485,3.5756,557.2005,517.6268,548.3334,275.3459,503.6299,89.6772,319.2029,310.1688,306.1055,0.3662,4.0459,2521.4275,40.4719,6677.0,1.8799
2893.7712,311.1,310.766,0.9675,0.9586,0.9275,0.8344,4.5141,555.2574,513.2999,543.7499,275.5492,500.8872,92.4054,316.6707,310.2201,306.4735,0.3805,3.9976,2522.8403,30.3621,6737.0,1.8628
2893.9236,311.1,312.0393,0.9671,0.9584,0.9207,0.8025,2.2207,529.0468,513.1077,543.5463,272.7859,499.7958,90.7373,320.2317,308.8849,306.4789,0.3738,4.0607,2516.3162,32.2151,6699.0,1.881
2894.076,311.1,310.4957,0.9667,0.9586,0.892,0.6984,0.3096,534.3347,516.7705,547.4265,274.1364,501.4494,86.2297,317.9575,312.7862,305.1301,0.3931,3.9099,2506.1316,24.2582,6721.0,1.8851
2894.2284,311.1,311.1816,0.9664,0.9727,0.8862,0.6976,1.4178,559.0036,520.969,551.874,275.828,507.5068,85.1622,318.0512,311.1921,306.3561,0.3522,3.957,2498.1531,24.049,6725.0,1.8887
2894.3808,311.1,311.6393,0.9661,0.9726,0.9076,0.7455,-0.3809,562.711,524.4795,555.5927,278.3255,508.8001,83.6275,317.7364,312.484,306.3561,0.3433,4.0555,2496.6379,24.9844,6651.0,1.8844
2894.5332,311.1,311.1105,0.9747,0.9604,0.9342,0.7561,-2.4233,565.7747,526.6274,557.868,282.1241,514.704,89.2027,317.6626,311.4064,306.6972,0.3596,4.3565,2494.8064,28.7125,6707.0,1.8667
