DEPT,PZ,GZ,CALI,SP
317.2,7.90637228,6.912021,37.57745893,-7.27850188
317.4,8.07629662,6.95998356,37.02494777,-7.52597888
317.6,8.16254245,6.99867923,36.53446998,-7.77509811
317.8,8.2258958,6.95802636,35.74131171,-8.0742921
318.0,8.19125314,6.92128405,35.27179497,-8.42190207
318.2,8.10003955,6.88425196,35.02482609,-8.78377541
318.4,8.00872022,6.84675168,36.25605994,-9.14677772
318.6,7.90882728,6.80923289,41.44864583,-9.32404967
318.8,7.90332515,6.77181701,39.97939165,-9.46359238
319.0,7.90114803,6.7344014,38.59290365,-9.45319527
319.2,7.89766903,6.69698579,37.20319295,-9.44943726
319.4,7.97040986,6.65956474,36.96166835,-9.45294205
319.6,8.0642833,6.62214909,37.62060816,-9.47168965
319.8,8.1608668,6.58458831,37.64984461,-9.24236542
320.0,8.26158835,6.54673372,37.57120292,-9.11579018
320.2,8.22579621,6.50916798,37.43738565,-8.92751276
320.4,8.1335036,6.49713023,38.52605329,-8.75508625
320.6,8.03946206,6.52595083,40.04371193,-8.64856706
320.8,7.94598576,6.55326807,41.65274701,-8.30295586
321.0,7.85300905,6.58004323,41.93267097,-8.29366238
321.2,7.75989204,6.6068423,40.15047548,-8.34927229
321.4,7.66667028,6.63371586,39.09670451,-8.59523623
321.6,7.57422596,6.66055749,39.63619124,-8.78769723
321.8,7.48299434,6.68739912,39.70585966,-8.79177571
322.0,7.39488303,6.71424076,39.36314704,-8.79496799
322.2,7.457336,6.74108232,38.86225209,-8.79804169
322.4,7.52419223,6.76796859,40.43344685,-8.79985294
322.6,7.5923273,6.79489804,39.80837766,-8.74318959
322.8,7.66137881,6.82165674,38.94308045,-8.625257
323.0,7.73030865,6.84804223,38.0282461,-8.54465711
323.2,7.79833013,6.87193479,37.1530212,-8.37305312
323.4,7.86574746,6.85707281,36.46198498,-8.20991913
323.6,7.93833502,6.84221714,38.85780637,-7.9843953
323.8,7.89239338,6.82711635,38.86012562,-7.65435577
324.0,7.83614724,6.81181106,39.23815984,-7.31820209
324.2,7.77848577,6.79651967,40.16006334,-7.06348224
324.4,7.72068175,6.78127623,39.14300831,-6.97035136
324.6,7.66351386,6.76601945,38.91290399,-6.95015604
324.8,7.60525605,6.75076736,39.69796176,-6.89255202
325.0,7.60840232,6.73556001,38.78132045,-6.89569524
325.2,7.61381016,6.72026782,39.52646936,-6.89778821
325.4,7.61967098,6.70490517,40.56662096,-6.89801563
325.6,7.62569707,6.70237935,41.10869108,-6.89781353
325.8,7.63259106,6.70303822,40.129305,-6.89781022
326.0,7.64079782,6.70561352,39.4254108,-6.89781022
326.2,7.65369907,6.77287493,39.69694916,-6.89780691
326.4,7.81423029,6.84112693,39.28237722,-6.89760481
326.6,7.9744407,6.90884782,38.9186323,-6.89783554
326.8,8.0109174,6.96279384,38.58238476,-6.8998786
327.0,7.97562539,6.9643334,38.38354751,-6.90198016
327.2,7.93878055,6.96777489,38.57627764,-6.84218782
327.4,7.90267094,6.97177065,38.77304738,-6.82496337
327.6,7.86711841,6.9756269,38.43494928,-6.80743272
327.8,7.831545,6.97938687,38.01190489,-6.74660358
328.0,7.79584554,6.98319771,37.57287415,-6.74873813
328.2,7.75988247,6.98701258,37.11592063,-6.75847318
328.4,7.72790222,6.99083068,37.16954337,-6.67343353
328.6,7.69823036,6.99463331,37.75124279,-6.67590321
328.8,7.67269279,6.99840612,38.17058605,-6.66277602
329.0,7.65151825,7.00181909,38.58033916,-6.61031214
329.2,7.76407085,7.00166914,38.93852388,-6.47440278
329.4,7.87725081,7.0021627,38.66047724,-6.38837055
329.6,7.99040896,7.00366066,38.27550869,-6.29186773
329.8,8.0928139,7.00831233,37.94634232,-6.22598468
330.0,8.15127661,7.16059969,37.43315754,-6.10819725
330.2,8.21181378,7.32067514,37.19508751,-6.09491318
330.4,8.27297915,7.48201569,37.08970075,-6.07796791
330.6,8.33395581,7.64401226,37.09030473,-5.9467007
330.8,8.39459455,7.80587173,37.0881966,-5.87703474
331.0,8.46373527,7.96756042,37.02408507,-5.81949514
331.2,8.5365932,8.12924931,36.79125427,-5.809199
331.4,8.60954162,8.29093821,36.33369675,-5.74663033
331.6,8.68245493,8.4526271,35.90940683,-5.73247599
331.8,8.75533999,8.614316,35.53354188,-5.72943608
332.0,8.82821986,8.77600489,35.07903238,-5.7293106
332.2,8.9011097,8.93769379,34.65203626,-5.72982085
332.4,8.97400607,9.09943422,34.41691924,-5.73010786
332.6,9.04683997,9.2611372,34.07464055,-5.73042299
332.8,9.11944546,9.42239333,33.87719851,-5.72996002
333.0,9.19518687,9.58340368,33.75327698,-5.72806908
333.2,9.27179351,9.74697626,33.76752876,-5.72176863
333.4,9.34849716,9.89922275,33.69512339,-5.5704072
333.6,9.42518378,10.06639633,33.70069162,-5.42024795
333.8,9.50184964,10.22763154,33.70041096,-5.26894833
334.0,9.57851345,10.38778812,33.69975352,-5.11679486
334.2,9.65517735,10.54821044,33.7004845,-4.96470991
334.4,9.73185819,10.70729863,33.69946776,-4.81281309
334.6,9.80861556,10.86384788,33.69134799,-4.66091653
334.8,9.88540676,11.01294968,33.84541821,-4.50880241
335.0,9.95846322,10.85306748,34.12181143,-4.35742157
335.2,10.02289417,10.68475136,34.28828923,-4.20662627
335.4,10.0844797,10.51478652,35.03328836,-4.05215597
335.6,10.14614464,10.34477182,35.82428391,-3.88506719
335.8,10.20787411,10.18003933,36.87710794,-3.91371175
336.0,10.26961011,10.19838163,37.15737221,-3.82184919
336.2,10.33134604,10.22126113,36.87272684,-3.84140068
336.4,10.3930818,10.24610524,36.36495104,-3.7628455
336.6,10.45480986,10.27245786,35.86296431,-3.65046094
336.8,10.51650047,10.29629183,35.344016,-3.60892638
337.0,10.57818612,10.31336922,35.17419684,-3.82328544
337.2,10.64006209,10.31142036,35.01030051,-4.1472201
337.4,10.70296956,9.94701382,34.84218964,-4.55471966
337.6,10.77632239,9.72817103,34.82872323,-5.01595653
337.8,10.86180554,9.91770565,34.82919825,-5.21589753
338.0,10.94671081,10.09183187,34.82992281,-5.29380786
338.2,11.03157507,10.26230783,34.83086575,-5.43054363
338.4,11.11650606,10.43443791,34.83237048,-5.64894591
338.6,11.20144917,10.60720782,34.83096507,-5.65577904
338.8,11.28637667,10.77957547,34.76898118,-5.65681026
339.0,11.37130417,10.95194243,34.70657558,-5.65743366
339.2,11.45625152,11.1244809,34.65673125,-5.65718301
339.4,11.54116671,11.29724043,34.56395397,-5.65693431
339.6,11.62631919,11.4694606,34.42840061,-5.65693431
339.8,11.71213327,11.64012982,34.37383992,-5.65708016
340.0,11.79781379,11.79361104,34.3355676,-5.65691982
340.2,11.82651878,11.78290732,34.43952965,-5.65588301
340.4,11.78024779,11.77089451,34.45129093,-5.65580985
340.6,11.7359304,11.75814458,34.45937052,-5.66284904
340.8,11.69383111,11.74464091,34.3478899,-5.57802688
341.0,11.70880766,11.73117042,34.20191632,-5.58506607
341.2,11.82587196,11.71789327,34.13177625,-5.5849929
341.4,11.93871897,11.70461966,34.2096103,-5.58381024
341.6,12.05052371,11.69124978,34.20200641,-5.58351853
341.8,12.16269371,11.67791722,34.2011152,-5.58491572
342.0,12.23780694,11.67027835,34.20225478,-5.58644609
342.2,12.25498546,11.6716615,34.20354841,-5.57917177
342.4,12.24818854,11.63512908,34.2042379,-5.65338588
342.6,12.14361209,11.56711091,34.1992405,-5.83325606
342.8,12.03990035,11.49932438,34.12719909,-5.8937347
343.0,11.9361621,11.43187004,33.92790327,-5.96535101
343.2,11.88668475,11.364483,33.88239229,-6.08672501
343.4,11.89888462,11.29707472,33.88695568,-6.11078781
343.6,11.90921772,11.22968286,33.88874266,-6.17178397
343.8,11.92000577,11.162291,33.88972562,-6.17034479
344.0,11.97227581,11.09489913,33.89037829,-6.16757649
344.2,12.09964292,11.02750727,33.88548898,-6.16693811
344.4,12.22281855,10.96011541,33.7166668,-6.17062593
344.6,12.34447107,10.89272354,33.37110923,-6.07157943
344.8,12.46600412,10.82533168,33.01682835,-6.01951938
345.0,12.5866274,10.75788694,32.75132663,-6.02491133
345.2,12.64920332,10.69048945,32.64751213,-6.02899404
345.4,12.69412839,10.62347763,32.63342216,-5.90994303
345.6,12.7375092,10.55659895,32.63026916,-5.88223988
345.8,12.70820359,10.48815754,32.62988484,-5.87514286
346.0,12.67662497,10.44283209,32.63051915,-5.87467959
346.2,12.64422732,10.36411727,32.6441772,-5.8757001
346.4,12.61266912,10.28881306,32.77612322,-5.87591241
346.6,12.58491706,10.21431667,33.02743658,-5.87605826
346.8,12.44445211,10.13964859,33.25936416,-5.87600076
347.0,12.26271237,10.06498028,33.44542762,-5.87552081
347.2,12.07999827,9.98889926,33.44768464,-5.87605557
347.4,11.89289271,9.85744002,33.44824335,-5.88186743
347.6,11.82469791,9.68377093,33.44902953,-5.7820851
347.8,11.76861045,9.51994034,33.44778362,-5.65527823
348.0,11.94652235,9.40438575,33.44626658,-5.40253994
348.2,12.1208228,10.04920865,33.45265547,-5.06107341
348.4,12.2959662,10.65812679,33.38887882,-4.89707549
348.6,12.47268918,10.97517671,33.32500536,-4.84616097
348.8,12.65509319,11.15744762,33.23001855,-4.90899367
349.0,12.84976832,11.33106464,33.20574892,-4.92372368
349.2,12.62330696,11.51269054,33.14729611,-4.92656034
349.4,12.0254132,10.80639891,33.14117227,-4.92779687
349.6,11.42775173,9.99159208,33.06620868,-4.93509955
349.8,10.83080363,9.15594404,33.07165853,-4.79523784
350.0,10.41767933,9.06523965,33.07088015,-4.70647118
350.2,10.20452258,9.17917082,33.07302166,-4.62496361
350.4,9.99103753,9.3070234,32.99405151,-4.39113892
350.6,9.78010057,9.44048213,32.87598555,-4.33856366
350.8,9.75067348,9.56027026,32.88334958,-4.66354927
351.0,10.05327847,9.22097601,32.8840612,-4.93315364
351.2,10.34182112,8.18708716,32.88322955,-5.14318996
351.4,10.62285832,7.2105447,32.88304316,-5.40235703
351.6,11.04517135,6.31607609,32.88316583,-5.74606062
351.8,11.53749862,7.20387653,32.88316583,-5.80799262
352.0,12.03056514,8.11306353,32.88316583,-5.80479736
352.2,12.52300565,9.03629379,32.88307448,-5.80365311
352.4,13.01521435,9.97055236,32.88263538,-5.80288799
352.6,13.50748492,10.90190004,32.88283471,-5.79667702
352.8,13.99826479,11.83356383,32.88588696,-5.79056013
353.0,14.49173028,12.76450374,32.89778278,-5.96823199
353.2,15.00668027,13.6914975,32.9490379,-6.18203693
353.4,15.30009363,14.60580539,32.9476685,-6.31509082
353.6,14.76442145,15.14100369,32.94612721,-6.41486874
353.8,13.85471813,13.06093088,32.94597337,-6.46325412
354.0,12.9368521,11.42289956,32.94635013,-6.46296658
354.2,12.02388312,9.80148815,32.94640934,-6.46111218
354.4,11.11561628,8.32059992,32.945786,-6.4463002
354.6,10.21507724,7.38871103,32.84513487,-6.43569608
354.8,9.41741597,6.56231218,32.73917984,-6.48954858
355.0,8.68336283,7.02739253,32.60972811,-5.20648997
355.2,7.9380637,7.47979167,32.48834434,-5.61024539
355.4,7.16745649,7.92637989,32.31468561,-5.97602817
355.6,7.04683717,8.37812083,32.12917174,-6.43412124
355.8,7.56397611,8.8376794,31.99434732,-6.73144574
356.0,7.9385397,9.31715961,31.99514345,-6.96090136
356.2,8.30979096,9.42835321,32.10526072,-6.29610351
356.4,8.67810732,8.92979242,32.41696427,-5.16140049
356.6,9.04616076,8.55520287,32.62804258,-5.12844875
356.8,9.41423304,8.15287703,33.09216503,-5.14967385
357.0,9.78230748,8.52686435,33.2032026,-5.15324846
357.2,10.15108842,8.7941654,33.19544814,-5.25392714
357.4,10.51982894,8.74918751,33.19664309,-5.77887934
357.6,10.88513945,8.66630162,33.1977695,-6.03556332
357.8,11.24766573,8.57153449,33.19822163,-6.0165438
358.0,11.64056,8.4542671,33.19895229,-6.01757797
358.2,11.51641944,9.27981584,33.15349246,-6.01297227
358.4,11.35106065,10.81044347,33.07160804,-5.63728696
358.6,11.18453313,12.31038359,32.98972362,-5.2198693
358.8,11.0833784,13.78917211,32.94426379,-4.93156001
359.0,11.26498755,14.95489078,32.94520846,-4.76305159
359.2,11.43185093,13.34430212,32.94622697,-4.64290481
359.4,11.46894324,11.86656549,32.94475844,-4.49609402
359.6,11.18210528,10.39571004,32.94136357,-4.49229051
359.8,10.90566251,8.93298925,32.9385587,-4.48987643
360.0,10.63217099,8.76311388,32.9290486,-4.4884558
360.2,10.3576488,8.8555644,33.01118944,-4.48869624
360.4,10.08137657,8.95351923,33.01480563,-4.48853394
360.6,9.80474403,9.0518512,33.00994081,-4.48802459
360.8,9.65094437,9.12687225,33.00827899,-4.48986949
361.0,9.65625266,8.91240427,33.0086599,-4.50585058
361.2,9.65692089,8.71545484,33.00879397,-4.63856471
361.4,9.65182421,8.51657719,33.00879397,-4.7082748
361.6,9.80470528,8.31646679,33.00870262,-4.70671662
361.8,10.00441518,8.11697206,33.00826352,-4.76539262
362.0,10.1281872,7.91332677,33.00846285,-4.77994749
362.2,9.8653995,7.69604922,33.0115151,-4.77737267
362.4,9.61104721,7.89613723,33.02341092,-4.85578776
362.6,9.36123293,8.29302701,33.07454053,-4.92815114
362.8,9.14778301,8.69456825,33.07330911,-5.00597706
363.0,9.16135189,9.09581315,33.07241186,-4.98496652
363.2,9.17472418,9.49867025,33.07246265,-5.1539487
363.4,9.18857961,9.89711943,33.06719375,-5.19293709
363.6,9.20340674,10.02107097,33.13896095,-5.29364467
363.8,9.21772097,9.66213489,33.12611574,-5.30799411
364.0,9.22373813,9.3206533,33.24845261,-5.44042341
364.2,9.19439442,8.98455763,33.33798048,-5.50763865
364.4,9.16573924,8.64782034,33.46619501,-5.5566578
364.6,9.137242,8.31431901,33.58738138,-5.7185163
364.8,9.10867551,8.03894685,33.75874495,-5.81906299
365.0,9.08015291,7.9585539,33.82828568,-5.96978221
365.2,9.0513218,7.86960512,33.96504212,-6.03046864
365.4,9.02181021,7.83001642,33.61214076,-6.0247791
365.6,9.02493046,7.76133702,33.15132803,-6.02161846
365.8,9.03748438,7.72742424,33.095018,-6.02197748
366.0,9.04761474,7.72850229,33.26157289,-6.02201137
366.2,9.17187373,7.72727408,33.32566711,-6.01988358
366.4,9.36700618,7.51724768,33.32480757,-6.01929699
366.6,9.56212913,7.49044963,33.32306588,-6.0327752
366.8,9.604727,7.48940535,33.3227732,-5.86661799
367.0,9.45679371,7.38623659,33.32304418,-5.78611738
367.2,9.31612644,8.59682199,33.32392523,-5.69143371
367.4,9.1786281,8.52591382,33.32352656,-5.44704292
367.6,9.0436051,8.51854207,33.31742205,-5.37247763
367.8,8.95528735,8.4965978,33.29363613,-5.24251563
368.0,9.09750103,8.49188415,33.18971009,-5.13008568
368.2,9.23955455,8.45635172,33.18831814,-4.96421201
368.4,9.38157657,8.49071684,33.19275143,-4.80195022
368.6,9.52442754,8.76268383,33.213793,-4.7135261
368.8,9.66728308,8.87565774,33.40004267,-4.63233339
369.0,9.80986147,8.83614422,34.84496018,-4.57904382
369.2,9.95314316,8.70600276,36.13017373,-4.57236795
369.4,10.09201982,8.49720032,37.39930366,-4.48615326
369.6,10.22984092,8.36334348,38.51697415,-4.3881071
369.8,10.36994132,8.05926056,37.76603282,-4.30990054
370.0,10.51938175,7.81231528,37.04029473,-4.1388061
370.2,10.37800557,7.62007439,36.30332164,-4.04316606
370.4,10.08475367,7.33453761,35.60510597,-4.0490176
370.6,9.78875386,7.1686467,35.64267884,-4.04807674
370.8,9.49438244,6.64277557,34.85657437,-4.27916157
371.0,9.2009939,6.52158481,34.9648609,-4.76549227
371.2,8.90794811,6.21075166,35.16636261,-5.28837043
371.4,8.61498331,6.02554671,35.3433462,-5.59909631
371.6,8.32003698,5.87015357,35.34015626,-5.58818371
371.8,8.01760567,5.75008473,34.93626181,-5.57941994
372.0,7.76326705,5.75653721,34.63785679,-5.56570375
372.2,7.51823847,5.75682652,34.49642553,-5.51395571
372.4,7.27590114,5.75730058,34.2328742,-5.42784409
372.6,7.03337123,5.84748905,34.55272809,-5.38262626
372.8,6.7907745,6.32320948,35.62039176,-5.40298893
373.0,6.54625365,7.05827788,36.29344125,-5.452687
373.2,6.29576976,7.13700231,37.5711383,-6.21569351
373.4,6.27139726,7.12357211,37.75790384,-6.5466024
373.6,6.32875423,7.17343517,37.07823587,-6.53071321
373.8,6.38902271,7.22101789,36.15601777,-6.5315856
374.0,6.44883787,7.21033847,35.8679389,-6.52759237
374.2,6.51276588,7.3186423,35.56643367,-6.45926534
374.4,6.58756093,7.34398122,35.27922834,-6.32804683
374.6,6.66114499,7.40101965,35.0392648,-5.79728495
374.8,6.73887805,7.43168398,34.56053643,-5.59030761
375.0,6.74347064,7.43054916,34.13162185,-5.31188838
375.2,6.78421743,7.43001425,33.82698825,-5.19778816
375.4,6.91595033,7.43169475,33.6948842,-5.1201615
375.6,7.04113548,7.43887649,33.65336095,-5.05579955
375.8,7.16274715,7.57066149,33.60290735,-4.93916815
376.0,7.21230778,7.70000158,33.53477387,-4.8522433
376.2,7.51021314,7.79825461,33.32063141,-4.76414574
376.4,7.91108585,7.86882572,34.44271674,-4.70407612
376.6,8.03860271,7.89777694,34.79748066,-4.65808261
376.8,7.89787566,7.98038263,35.07665206,-4.56580797
377.0,7.99280971,7.98121403,35.40691925,-4.50686666
377.2,8.2065804,8.01895165,35.47063314,-4.41652058
377.4,8.33478542,8.07047786,35.31289872,-4.33320954
377.6,8.56678597,8.14513387,35.02782565,-4.13303034
377.8,8.74652736,8.19908329,34.13371838,-4.04865564
378.0,8.85450837,8.28044721,33.78682231,-3.96164318
378.2,8.92525882,8.2841095,33.47647215,-3.80996272
378.4,8.93949021,8.28659868,33.13784654,-3.69641299
378.6,8.97675856,8.28738247,33.07867834,-3.6851263
378.8,8.87110963,8.28715743,33.1771114,-3.92892732
379.0,8.45266101,8.28632096,33.30282926,-4.3876971
379.2,8.07841081,8.28367424,33.58788843,-4.47130503
379.4,7.85791449,8.28153487,33.94877907,-4.56308167
379.6,7.68652327,8.39228866,34.19846843,-4.65355311
379.8,7.6427531,8.6965971,34.58830949,-4.71489106
380.0,7.49533573,8.98438845,34.79831542,-4.710736
380.2,7.37707973,9.40308219,34.8903542,-4.70774985
380.4,7.94161217,9.53161737,34.96595461,-4.70809781
380.6,8.23824064,9.61903999,35.07871595,-4.71059003
380.8,8.44937037,9.61484698,35.28800063,-4.71106207
381.0,8.66113076,9.61236442,35.28347566,-4.647721
381.2,8.87102674,9.61426751,35.21066097,-4.62607648
381.4,9.08048954,9.56868951,35.10966951,-4.4780736
381.6,9.29019226,9.38866871,34.84592092,-4.49351165
381.8,9.50013098,9.40294155,34.04530492,-4.41106348
382.0,9.71100959,9.34173578,33.80002214,-4.41740276
382.2,9.92212435,9.30347909,33.47222663,-4.41696715
382.4,10.12824597,9.28391796,33.32175518,-4.41607288
382.6,10.3069703,9.37999534,33.31960951,-4.41591254
382.8,10.28717053,9.58293873,33.31830482,-4.41605839
383.0,10.27577788,9.79265433,33.32758135,-4.41605839
383.2,10.26746818,9.96251444,33.27409805,-4.41620425
383.4,10.26388453,9.9557814,33.38209568,-4.41604059
383.6,10.35813111,9.9561298,33.53400627,-4.41490784
383.8,10.44305606,9.95814489,33.58651487,-4.41557567
384.0,10.52059068,9.96428357,33.35096417,-4.42442628
384.2,10.7775981,9.87724102,33.10735846,-4.33815883
384.4,11.09579425,9.66759964,33.04731085,-4.27172808
384.6,11.0488698,9.31541695,33.08413661,-4.19456356
384.8,10.92437637,9.17746339,33.55427368,-4.1765651
385.0,10.79531367,9.05797569,34.58213408,-4.11874265
385.2,10.66588919,8.94522729,34.6613515,-4.12980706
385.4,10.53726023,8.83360831,34.64237227,-4.04677354
385.6,10.40883049,8.72121447,34.62619766,-4.04407052
385.8,10.2802595,8.60852279,34.80811428,-4.11517874
386.0,10.15197814,8.49583053,35.07070726,-4.0442705
386.2,10.02459082,8.38313827,35.81608783,-4.02817268
386.4,9.915038,8.27044601,36.49067585,-3.95436124
386.6,9.90701228,8.15775375,37.90848915,-3.88295947
386.8,9.83667132,8.04506149,38.80693812,-3.82657902
387.0,9.82917824,7.93236923,39.83260542,-3.83033465
387.2,9.82833473,7.81965986,39.98610834,-3.83230019
387.4,9.82853434,7.70696325,39.98216335,-3.83221936
387.6,9.82859017,7.59448825,39.98479961,-3.83150369
387.8,9.82874774,7.48221231,39.85194842,-3.83173201
388.0,9.83008695,7.36886856,39.54012387,-3.83527887
388.2,9.83325811,7.25004634,39.29171396,-3.84910232
388.4,9.70493317,7.10948614,39.20097747,-3.90866302
388.6,9.51309963,6.97168499,38.92346787,-3.90707171
388.8,9.3289723,6.83462434,37.77225124,-3.90513481
389.0,9.17062645,6.69716352,36.88437193,-3.90490408
389.2,9.06282496,6.5594087,36.20497491,-3.90500333
389.4,8.90267469,6.42323601,35.57040543,-3.90469849
389.6,8.79839582,6.28934284,34.89299316,-3.90469939
389.8,8.61749875,6.15989227,34.50692709,-3.90630934
390.0,8.41688441,6.33127307,34.51421148,-3.91854149
390.2,8.13672089,6.51435611,34.50594118,-4.03766289
390.4,7.9638126,6.70009144,34.69460101,-4.04989504
390.6,7.7513164,6.88723187,34.62343904,-4.05150499
390.8,7.44874133,7.07395443,34.22014381,-4.05150589
391.0,7.16057896,7.26038062,33.69616814,-4.05119773
391.2,6.98265053,7.44759019,32.96156115,-4.05109489
391.4,6.90915132,7.65032134,32.72716248,-4.05109489
391.6,6.9168308,7.92884339,32.45251349,-4.0510982
391.8,6.91694742,8.20730788,32.19559684,-4.05115776
392.0,6.91579703,8.48575711,32.29691772,-4.05114361
392.2,6.91484158,8.76448093,32.58085179,-4.05002727
392.4,7.01296381,9.04314322,32.75734171,-4.04776938
392.6,7.14414596,9.32195138,32.93286508,-4.09980955
392.8,7.20771386,9.60196829,32.94743889,-4.25104984
393.0,7.26808379,9.88229267,32.94780344,-4.33916393
393.2,7.38693853,10.15611977,32.94638136,-4.42079856
393.4,7.56891904,10.40124224,32.94209886,-4.41459072
393.6,7.79813473,10.40709223,32.93738982,-4.41539048
393.8,8.04525274,10.42344234,33.04027866,-4.41617527
394.0,8.29689145,10.44236695,33.12706046,-4.41536527
394.2,8.54964084,10.46017825,33.25529143,-4.41631261
